name,n_data_list
CBS_k3_n100_m411_b70_223.cnf.xz, 1
3_168_697.cnf.xz, 1
CBS_k3_n100_m423_b10_16.cnf.xz, 1
CBS_k3_n100_m429_b90_557.cnf.xz, 1
CBS_k3_n100_m435_b30_85.cnf.xz, 1
CBS_k3_n100_m435_b50_215.cnf.xz, 1
CBS_k3_n100_m429_b50_729.cnf.xz, 1
CBS_k3_n100_m435_b70_895.cnf.xz, 1
CBS_k3_n100_m441_b50_219.cnf.xz, 1
CBS_k3_n100_m418_b10_318.cnf.xz, 1
CBS_k3_n100_m429_b30_348.cnf.xz, 1
CBS_k3_n100_m423_b70_413.cnf.xz, 1
CBS_k3_n100_m435_b50_570.cnf.xz, 1
CBS_k3_n100_m429_b50_365.cnf.xz, 1
CBS_k3_n100_m435_b10_161.cnf.xz, 1
CliqueFormula_32_7_3.cnf.xz, 1
CBS_k3_n100_m441_b90_118.cnf.xz, 1
CBS_k3_n100_m423_b90_160.cnf.xz, 1
CBS_k3_n100_m403_b50_868.cnf.xz, 1
CBS_k3_n100_m418_b30_312.cnf.xz, 1
CBS_k3_n100_m423_b50_457.cnf.xz, 1
or-100-10-2.cnf.b+e.gz, 0
CBS_k3_n100_m411_b50_789.cnf.xz, 1
CBS_k3_n100_m423_b70_767.cnf.xz, 1
CBS_k3_n100_m441_b30_139.cnf.xz, 1
CBS_k3_n100_m441_b70_955.cnf.xz, 1
CBS_k3_n100_m403_b30_133.cnf.xz, 1
CliqueFormula_33_4_3.cnf.xz, 1
CBS_k3_n100_m449_b30_888.cnf.xz, 1
CBS_k3_n100_m403_b10_978.cnf.xz, 1
CBS_k3_n100_m429_b50_110.cnf.xz, 1
CBS_k3_n100_m423_b90_124.cnf.xz, 1
tcas_0038.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m411_b90_92.cnf.xz, 1
CBS_k3_n100_m429_b10_873.cnf.xz, 1
CBS_k3_n100_m441_b70_978.cnf.xz, 1
CBS_k3_n100_m411_b50_672.cnf.xz, 1
CBS_k3_n100_m423_b90_706.cnf.xz, 1
CBS_k3_n100_m418_b10_354.cnf.xz, 1
or-50-5-9-UC-40.cnf.bz2, 0
CBS_k3_n100_m423_b30_831.cnf.xz, 1
CBS_k3_n100_m441_b30_728.cnf.xz, 1
CBS_k3_n100_m449_b90_92.cnf.xz, 1
CBS_k3_n100_m418_b10_604.cnf.xz, 1
CBS_k3_n100_m423_b10_817.cnf.xz, 1
CBS_k3_n100_m441_b50_282.cnf.xz, 1
CBS_k3_n100_m435_b90_459.cnf.xz, 1
CBS_k3_n100_m423_b70_836.cnf.xz, 1
CBS_k3_n100_m423_b50_536.cnf.xz, 1
CBS_k3_n100_m449_b10_780.cnf.xz, 1
CBS_k3_n100_m449_b90_640.cnf.xz, 1
CBS_k3_n100_m449_b30_903.cnf.xz, 1
CBS_k3_n100_m418_b50_910.cnf.xz, 1
CBS_k3_n100_m418_b70_218.cnf.xz, 1
CBS_k3_n100_m403_b90_364.cnf.xz, 1
CBS_k3_n100_m441_b70_853.cnf.xz, 1
CBS_k3_n100_m403_b50_951.cnf.xz, 1
CBS_k3_n100_m435_b90_501.cnf.xz, 1
3_144_647.cnf.xz, 1
or-70-5-6-UC-20.cnf.b+e.gz, 0
CBS_k3_n100_m418_b90_506.cnf.xz, 1
CBS_k3_n100_m441_b90_113.cnf.xz, 1
CBS_k3_n100_m429_b30_964.cnf.xz, 1
CBS_k3_n100_m423_b10_791.cnf.xz, 1
CBS_k3_n100_m418_b50_252.cnf.xz, 1
90-26-10-q.cnf.bz2, 0
90-30-2-q.cnf.bz2, 0
CBS_k3_n100_m429_b50_765.cnf.xz, 1
CBS_k3_n100_m403_b10_274.cnf.xz, 1
CBS_k3_n100_m418_b70_967.cnf.xz, 1
CBS_k3_n100_m435_b10_159.cnf.xz, 1
CBS_k3_n100_m418_b10_475.cnf.xz, 1
CBS_k3_n100_m441_b30_841.cnf.xz, 1
CBS_k3_n100_m423_b70_979.cnf.xz, 1
BMS_k3_n100_m429_58.cnf.xz, 1
CBS_k3_n100_m411_b50_406.cnf.xz, 1
CBS_k3_n100_m449_b10_480.cnf.xz, 1
CBS_k3_n100_m403_b30_645.cnf.xz, 1
cubature_0113.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m435_b10_938.cnf.xz, 1
or-100-10-2-UC-50.cnf.bz2, 0
CBS_k3_n100_m429_b50_907.cnf.xz, 1
CBS_k3_n100_m449_b50_921.cnf.xz, 1
CBS_k3_n100_m418_b70_144.cnf.xz, 1
CBS_k3_n100_m403_b10_41.cnf.xz, 1
CBS_k3_n100_m441_b50_97.cnf.xz, 1
CBS_k3_n100_m441_b30_405.cnf.xz, 1
CBS_k3_n100_m403_b10_2.cnf.xz, 1
CBS_k3_n100_m403_b30_728.cnf.xz, 1
CBS_k3_n100_m441_b90_160.cnf.xz, 1
CBS_k3_n100_m411_b30_821.cnf.xz, 1
CBS_k3_n100_m411_b70_909.cnf.xz, 1
CBS_k3_n100_m411_b90_986.cnf.xz, 1
CBS_k3_n100_m449_b90_618.cnf.xz, 1
CBS_k3_n100_m423_b70_969.cnf.xz, 1
CBS_k3_n100_m411_b90_465.cnf.xz, 1
CBS_k3_n100_m449_b90_385.cnf.xz, 1
cubature_0130.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m423_b70_765.cnf.xz, 1
CBS_k3_n100_m423_b70_847.cnf.xz, 1
CBS_k3_n100_m429_b30_387.cnf.xz, 1
CBS_k3_n100_m403_b50_671.cnf.xz, 1
CBS_k3_n100_m403_b90_716.cnf.xz, 1
CBS_k3_n100_m435_b30_778.cnf.xz, 1
CBS_k3_n100_m423_b50_949.cnf.xz, 1
3_128_518.cnf.xz, 1
CBS_k3_n100_m423_b30_310.cnf.xz, 1
CBS_k3_n100_m441_b10_898.cnf.xz, 1
CBS_k3_n100_m411_b90_2.cnf.xz, 1
CBS_k3_n100_m441_b90_108.cnf.xz, 1
CBS_k3_n100_m418_b90_316.cnf.xz, 1
CBS_k3_n100_m435_b70_919.cnf.xz, 1
CBS_k3_n100_m403_b10_165.cnf.xz, 1
CBS_k3_n100_m403_b90_47.cnf.xz, 1
CBS_k3_n100_m449_b90_334.cnf.xz, 1
CBS_k3_n100_m435_b90_333.cnf.xz, 1
CBS_k3_n100_m423_b50_22.cnf.xz, 1
CBS_k3_n100_m441_b50_710.cnf.xz, 1
CBS_k3_n100_m411_b10_640.cnf.xz, 1
CBS_k3_n100_m423_b50_111.cnf.xz, 1
CBS_k3_n100_m423_b50_49.cnf.xz, 1
CBS_k3_n100_m429_b50_802.cnf.xz, 1
CBS_k3_n100_m435_b70_875.cnf.xz, 1
CBS_k3_n100_m403_b70_792.cnf.xz, 1
aim-50-3_4-yes1-4.cnf.xz, 1
CBS_k3_n100_m403_b50_39.cnf.xz, 1
CBS_k3_n100_m418_b70_464.cnf.xz, 1
CBS_k3_n100_m429_b50_85.cnf.xz, 1
CBS_k3_n100_m441_b70_42.cnf.xz, 1
CBS_k3_n100_m449_b90_742.cnf.xz, 1
CBS_k3_n100_m429_b90_606.cnf.xz, 1
CBS_k3_n100_m441_b10_112.cnf.xz, 1
CBS_k3_n100_m403_b10_395.cnf.xz, 1
CBS_k3_n100_m449_b70_410.cnf.xz, 1
CBS_k3_n100_m435_b30_18.cnf.xz, 1
CBS_k3_n100_m403_b30_334.cnf.xz, 1
CBS_k3_n100_m411_b70_441.cnf.xz, 1
CBS_k3_n100_m429_b30_347.cnf.xz, 1
CBS_k3_n100_m435_b90_253.cnf.xz, 1
CBS_k3_n100_m435_b50_575.cnf.xz, 1
CBS_k3_n100_m403_b90_708.cnf.xz, 1
tcas_0008.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m449_b10_605.cnf.xz, 1
or-100-20-2-UC-60.cnf.bz2, 0
CBS_k3_n100_m435_b30_32.cnf.xz, 1
CBS_k3_n100_m435_b90_2.cnf.xz, 1
CBS_k3_n100_m429_b50_278.cnf.xz, 1
CBS_k3_n100_m449_b90_195.cnf.xz, 1
CBS_k3_n100_m411_b10_718.cnf.xz, 1
CBS_k3_n100_m435_b70_786.cnf.xz, 1
CBS_k3_n100_m441_b30_753.cnf.xz, 1
CBS_k3_n100_m441_b50_78.cnf.xz, 1
CBS_k3_n100_m441_b30_142.cnf.xz, 1
CBS_k3_n100_m418_b50_507.cnf.xz, 1
CBS_k3_n100_m441_b10_445.cnf.xz, 1
CBS_k3_n100_m418_b10_734.cnf.xz, 1
CBS_k3_n100_m403_b50_48.cnf.xz, 1
CBS_k3_n100_m435_b90_165.cnf.xz, 1
CBS_k3_n100_m435_b50_183.cnf.xz, 1
CBS_k3_n100_m449_b30_476.cnf.xz, 1
CBS_k3_n100_m418_b30_893.cnf.xz, 1
CBS_k3_n100_m435_b50_779.cnf.xz, 1
CBS_k3_n100_m403_b90_875.cnf.xz, 1
CBS_k3_n100_m449_b30_606.cnf.xz, 1
CBS_k3_n100_m411_b90_698.cnf.xz, 1
s641_7_4.cnf.bz2, 0
CBS_k3_n100_m403_b30_435.cnf.xz, 1
CBS_k3_n100_m441_b10_140.cnf.xz, 1
75-15-2-q.cnf.bz2, 0
CBS_k3_n100_m418_b10_740.cnf.xz, 1
RTI_k3_n100_m429_214.cnf.xz, 1
CBS_k3_n100_m429_b30_214.cnf.xz, 1
CBS_k3_n100_m429_b30_720.cnf.xz, 1
CBS_k3_n100_m423_b10_987.cnf.xz, 1
CBS_k3_n100_m435_b50_394.cnf.xz, 1
CBS_k3_n100_m429_b90_597.cnf.xz, 1
CBS_k3_n100_m449_b70_969.cnf.xz, 1
CBS_k3_n100_m449_b50_641.cnf.xz, 1
CBS_k3_n100_m449_b30_221.cnf.xz, 1
CBS_k3_n100_m449_b30_472.cnf.xz, 1
CBS_k3_n100_m403_b10_248.cnf.xz, 1
CBS_k3_n100_m441_b50_857.cnf.xz, 1
CBS_k3_n100_m423_b10_404.cnf.xz, 1
CBS_k3_n100_m449_b90_360.cnf.xz, 1
CBS_k3_n100_m449_b30_44.cnf.xz, 1
CBS_k3_n100_m429_b10_661.cnf.xz, 1
CBS_k3_n100_m403_b10_776.cnf.xz, 1
CBS_k3_n100_m429_b10_645.cnf.xz, 1
CBS_k3_n100_m418_b10_496.cnf.xz, 1
CBS_k3_n100_m429_b50_102.cnf.xz, 1
3_115_471.cnf.xz, 1
CBS_k3_n100_m441_b70_947.cnf.xz, 1
CBS_k3_n100_m411_b70_154.cnf.xz, 1
CBS_k3_n100_m449_b50_368.cnf.xz, 1
CBS_k3_n100_m411_b10_99.cnf.xz, 1
CBS_k3_n100_m418_b30_353.cnf.xz, 1
CBS_k3_n100_m403_b10_257.cnf.xz, 1
4_104_1029.cnf.xz, 1
4_105_960.cnf.xz, 1
CBS_k3_n100_m411_b10_955.cnf.xz, 1
CBS_k3_n100_m423_b10_829.cnf.xz, 1
CBS_k3_n100_m435_b70_657.cnf.xz, 1
CBS_k3_n100_m435_b50_92.cnf.xz, 1
CBS_k3_n100_m441_b90_605.cnf.xz, 1
CBS_k3_n100_m403_b50_441.cnf.xz, 1
CBS_k3_n100_m418_b30_920.cnf.xz, 1
CBS_k3_n100_m441_b30_198.cnf.xz, 1
CBS_k3_n100_m441_b10_244.cnf.xz, 1
75-10-6-q.cnf.b+e.gz, 0
CBS_k3_n100_m418_b90_900.cnf.xz, 1
CBS_k3_n100_m423_b70_823.cnf.xz, 1
CBS_k3_n100_m411_b90_810.cnf.xz, 1
CBS_k3_n100_m418_b90_738.cnf.xz, 1
CBS_k3_n100_m403_b90_786.cnf.xz, 1
CBS_k3_n100_m403_b70_44.cnf.xz, 1
CBS_k3_n100_m411_b50_359.cnf.xz, 1
CBS_k3_n100_m441_b90_18.cnf.xz, 1
CBS_k3_n100_m423_b90_764.cnf.xz, 1
CBS_k3_n100_m441_b50_370.cnf.xz, 1
CBS_k3_n100_m418_b10_292.cnf.xz, 1
CBS_k3_n100_m403_b70_770.cnf.xz, 1
CliqueFormula_33_6_4.cnf.xz, 1
CBS_k3_n100_m411_b50_902.cnf.xz, 1
CBS_k3_n100_m449_b10_634.cnf.xz, 1
CBS_k3_n100_m418_b10_37.cnf.xz, 1
CBS_k3_n100_m418_b90_480.cnf.xz, 1
CBS_k3_n100_m423_b70_722.cnf.xz, 1
CBS_k3_n100_m449_b50_864.cnf.xz, 1
CBS_k3_n100_m423_b10_697.cnf.xz, 1
CBS_k3_n100_m423_b50_267.cnf.xz, 1
CBS_k3_n100_m411_b30_253.cnf.xz, 1
FunctionalSynthesis_2QBF_stmt19_133_217.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m435_b30_609.cnf.xz, 1
CBS_k3_n100_m429_b50_493.cnf.xz, 1
CBS_k3_n100_m418_b30_217.cnf.xz, 1
CBS_k3_n100_m449_b90_798.cnf.xz, 1
CBS_k3_n100_m418_b70_505.cnf.xz, 1
CBS_k3_n100_m403_b10_92.cnf.xz, 1
4_69_665.cnf.xz, 1
CBS_k3_n100_m449_b10_880.cnf.xz, 1
RTI_k3_n100_m429_481.cnf.xz, 1
CBS_k3_n100_m411_b90_599.cnf.xz, 1
CBS_k3_n100_m403_b50_317.cnf.xz, 1
CBS_k3_n100_m449_b70_956.cnf.xz, 1
CBS_k3_n100_m435_b30_558.cnf.xz, 1
CBS_k3_n100_m429_b10_919.cnf.xz, 1
CBS_k3_n100_m429_b90_482.cnf.xz, 1
BMS_k3_n100_m429_12.cnf.xz, 1
CBS_k3_n100_m411_b30_163.cnf.xz, 1
BMS_k3_n100_m429_2.cnf.xz, 1
CBS_k3_n100_m441_b10_501.cnf.xz, 1
CBS_k3_n100_m423_b90_472.cnf.xz, 1
CBS_k3_n100_m435_b10_989.cnf.xz, 1
CBS_k3_n100_m435_b30_968.cnf.xz, 1
CBS_k3_n100_m429_b10_688.cnf.xz, 1
CBS_k3_n100_m423_b90_41.cnf.xz, 1
CBS_k3_n100_m449_b10_80.cnf.xz, 1
BMS_k3_n100_m429_112.cnf.xz, 1
3_260_1091.cnf.xz, 1
CBS_k3_n100_m411_b50_202.cnf.xz, 1
CBS_k3_n100_m411_b70_17.cnf.xz, 1
CBS_k3_n100_m418_b90_827.cnf.xz, 1
CBS_k3_n100_m429_b50_577.cnf.xz, 1
vlsat_35_82.mcc2020_cnf.bz2, 1
CBS_k3_n100_m449_b70_678.cnf.xz, 1
CBS_k3_n100_m429_b10_743.cnf.xz, 1
CBS_k3_n100_m418_b70_908.cnf.xz, 1
CBS_k3_n100_m411_b50_444.cnf.xz, 1
CBS_k3_n100_m429_b50_698.cnf.xz, 1
CBS_k3_n100_m441_b70_336.cnf.xz, 1
90-14-10-q.cnf.b+e.gz, 0
CBS_k3_n100_m449_b30_262.cnf.xz, 1
CBS_k3_n100_m411_b10_448.cnf.xz, 1
CBS_k3_n100_m418_b30_573.cnf.xz, 1
3_201_824.cnf.xz, 1
CBS_k3_n100_m423_b10_688.cnf.xz, 1
CBS_k3_n100_m441_b10_524.cnf.xz, 1
CBS_k3_n100_m435_b70_877.cnf.xz, 1
CBS_k3_n100_m411_b70_945.cnf.xz, 1
CBS_k3_n100_m423_b30_294.cnf.xz, 1
CBS_k3_n100_m403_b90_863.cnf.xz, 1
CBS_k3_n100_m411_b50_64.cnf.xz, 1
CBS_k3_n100_m418_b10_286.cnf.xz, 1
CBS_k3_n100_m403_b30_350.cnf.xz, 1
CBS_k3_n100_m449_b70_625.cnf.xz, 1
CBS_k3_n100_m441_b70_793.cnf.xz, 1
20aa7d9c6e989f49c5df1e20ac3f68da-fla-komb-200-3.cnf.xz, 1
CBS_k3_n100_m411_b90_744.cnf.xz, 1
CBS_k3_n100_m418_b50_549.cnf.xz, 1
CBS_k3_n100_m429_b30_684.cnf.xz, 1
aim-100-1_6-yes1-4.cnf.xz, 1
CBS_k3_n100_m435_b50_258.cnf.xz, 1
CBS_k3_n100_m423_b10_144.cnf.xz, 1
CBS_k3_n100_m449_b10_584.cnf.xz, 1
CBS_k3_n100_m411_b70_844.cnf.xz, 1
CBS_k3_n100_m423_b10_262.cnf.xz, 1
cubature_0043.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m441_b30_545.cnf.xz, 1
CBS_k3_n100_m403_b70_329.cnf.xz, 1
CBS_k3_n100_m423_b10_409.cnf.xz, 1
CBS_k3_n100_m423_b70_36.cnf.xz, 1
4_77_696.cnf.xz, 1
CBS_k3_n100_m429_b50_996.cnf.xz, 1
CBS_k3_n100_m435_b90_566.cnf.xz, 1
CBS_k3_n100_m441_b30_312.cnf.xz, 1
CBS_k3_n100_m441_b90_745.cnf.xz, 1
CBS_k3_n100_m403_b10_526.cnf.xz, 1
CBS_k3_n100_m435_b90_650.cnf.xz, 1
CBS_k3_n100_m423_b30_758.cnf.xz, 1
CBS_k3_n100_m435_b90_752.cnf.xz, 1
CBS_k3_n100_m449_b70_453.cnf.xz, 1
CBS_k3_n100_m418_b10_565.cnf.xz, 1
CBS_k3_n100_m411_b10_997.cnf.xz, 1
4_55_530.cnf.xz, 1
CBS_k3_n100_m418_b30_590.cnf.xz, 1
3_164_737.cnf.xz, 1
CBS_k3_n100_m441_b90_715.cnf.xz, 1
CBS_k3_n100_m435_b90_63.cnf.xz, 1
CBS_k3_n100_m449_b70_628.cnf.xz, 1
or-70-20-8-UC-30.cnf.b+e.gz, 0
CBS_k3_n100_m403_b70_19.cnf.xz, 1
CBS_k3_n100_m449_b50_203.cnf.xz, 1
CBS_k3_n100_m429_b10_886.cnf.xz, 1
CBS_k3_n100_m403_b30_500.cnf.xz, 1
aim-200-3_4-yes1-3.cnf.xz, 1
CBS_k3_n100_m403_b70_218.cnf.xz, 1
CBS_k3_n100_m403_b90_416.cnf.xz, 1
CBS_k3_n100_m423_b50_271.cnf.xz, 1
CBS_k3_n100_m411_b30_878.cnf.xz, 1
3_176_712.cnf.xz, 1
CBS_k3_n100_m449_b70_958.cnf.xz, 1
4_51_497.cnf.xz, 1
RTI_k3_n100_m429_366.cnf.xz, 1
CBS_k3_n100_m423_b70_311.cnf.xz, 1
CBS_k3_n100_m449_b30_773.cnf.xz, 1
CBS_k3_n100_m418_b30_170.cnf.xz, 1
CBS_k3_n100_m429_b50_155.cnf.xz, 1
CBS_k3_n100_m403_b10_893.cnf.xz, 1
CBS_k3_n100_m435_b90_395.cnf.xz, 1
CBS_k3_n100_m423_b50_576.cnf.xz, 1
CBS_k3_n100_m435_b30_250.cnf.xz, 1
CBS_k3_n100_m423_b70_590.cnf.xz, 1
CBS_k3_n100_m411_b30_692.cnf.xz, 1
CBS_k3_n100_m435_b70_997.cnf.xz, 1
CBS_k3_n100_m423_b30_655.cnf.xz, 1
CBS_k3_n100_m429_b10_254.cnf.xz, 1
CBS_k3_n100_m449_b50_702.cnf.xz, 1
QuantitativeInformationFlow_min-3s.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m418_b10_243.cnf.xz, 1
CBS_k3_n100_m429_b50_842.cnf.xz, 1
CBS_k3_n100_m423_b50_652.cnf.xz, 1
CBS_k3_n100_m429_b30_645.cnf.xz, 1
CBS_k3_n100_m403_b10_693.cnf.xz, 1
CBS_k3_n100_m441_b50_61.cnf.xz, 1
CBS_k3_n100_m435_b90_508.cnf.xz, 1
CBS_k3_n100_m449_b50_620.cnf.xz, 1
CBS_k3_n100_m423_b30_290.cnf.xz, 1
CBS_k3_n100_m411_b10_949.cnf.xz, 1
4_101_929.cnf.xz, 1
CBS_k3_n100_m423_b70_54.cnf.xz, 1
CBS_k3_n100_m403_b50_557.cnf.xz, 1
CBS_k3_n100_m429_b30_605.cnf.xz, 1
CBS_k3_n100_m411_b30_842.cnf.xz, 1
CBS_k3_n100_m411_b90_579.cnf.xz, 1
CBS_k3_n100_m441_b10_727.cnf.xz, 1
CBS_k3_n100_m429_b30_533.cnf.xz, 1
CBS_k3_n100_m441_b90_183.cnf.xz, 1
CBS_k3_n100_m423_b10_130.cnf.xz, 1
CBS_k3_n100_m403_b30_933.cnf.xz, 1
CBS_k3_n100_m423_b30_334.cnf.xz, 1
CBS_k3_n100_m429_b90_687.cnf.xz, 1
CBS_k3_n100_m435_b10_34.cnf.xz, 1
CBS_k3_n100_m429_b10_832.cnf.xz, 1
muFFT_0002.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m418_b50_256.cnf.xz, 1
CBS_k3_n100_m429_b90_822.cnf.xz, 1
CBS_k3_n100_m423_b30_529.cnf.xz, 1
CBS_k3_n100_m423_b70_573.cnf.xz, 1
CBS_k3_n100_m429_b30_380.cnf.xz, 1
CBS_k3_n100_m411_b50_796.cnf.xz, 1
3_146_591.cnf.xz, 1
CBS_k3_n100_m441_b90_680.cnf.xz, 1
CBS_k3_n100_m418_b50_163.cnf.xz, 1
CBS_k3_n100_m403_b30_752.cnf.xz, 1
CBS_k3_n100_m403_b50_79.cnf.xz, 1
CBS_k3_n100_m418_b70_444.cnf.xz, 1
75-21-5-q.cnf.bz2, 0
CBS_k3_n100_m449_b50_856.cnf.xz, 1
CBS_k3_n100_m418_b70_782.cnf.xz, 1
CBS_k3_n100_m435_b70_138.cnf.xz, 1
CBS_k3_n100_m418_b70_742.cnf.xz, 1
CBS_k3_n100_m449_b30_670.cnf.xz, 1
CliqueFormula_48_10_4.cnf.xz, 1
CBS_k3_n100_m449_b50_50.cnf.xz, 1
CBS_k3_n100_m429_b50_300.cnf.xz, 1
CBS_k3_n100_m423_b70_549.cnf.xz, 1
CBS_k3_n100_m411_b90_735.cnf.xz, 1
4_96_902.cnf.xz, 1
CBS_k3_n100_m449_b70_708.cnf.xz, 1
CBS_k3_n100_m429_b30_401.cnf.xz, 1
CBS_k3_n100_m411_b70_960.cnf.xz, 1
CBS_k3_n100_m449_b50_410.cnf.xz, 1
CBS_k3_n100_m411_b90_917.cnf.xz, 1
CBS_k3_n100_m449_b10_648.cnf.xz, 1
CBS_k3_n100_m449_b30_249.cnf.xz, 1
CBS_k3_n100_m423_b50_177.cnf.xz, 1
CBS_k3_n100_m418_b70_321.cnf.xz, 1
4_52_486.cnf.xz, 1
CBS_k3_n100_m403_b30_27.cnf.xz, 1
CBS_k3_n100_m441_b30_719.cnf.xz, 1
CBS_k3_n100_m411_b70_281.cnf.xz, 1
CBS_k3_n100_m441_b90_153.cnf.xz, 1
CBS_k3_n100_m441_b70_369.cnf.xz, 1
CBS_k3_n100_m423_b10_636.cnf.xz, 1
CBS_k3_n100_m411_b10_504.cnf.xz, 1
CBS_k3_n100_m435_b50_815.cnf.xz, 1
CBS_k3_n100_m435_b10_581.cnf.xz, 1
CBS_k3_n100_m403_b70_442.cnf.xz, 1
CBS_k3_n100_m411_b90_491.cnf.xz, 1
CBS_k3_n100_m403_b10_5.cnf.xz, 1
3_125_499.cnf.xz, 1
CBS_k3_n100_m418_b50_103.cnf.xz, 1
CBS_k3_n100_m403_b90_802.cnf.xz, 1
CBS_k3_n100_m423_b30_547.cnf.xz, 1
CBS_k3_n100_m418_b90_624.cnf.xz, 1
CBS_k3_n100_m429_b30_492.cnf.xz, 1
CBS_k3_n100_m441_b50_854.cnf.xz, 1
CBS_k3_n100_m403_b90_604.cnf.xz, 1
CBS_k3_n100_m411_b70_51.cnf.xz, 1
3_242_955.cnf.xz, 1
CBS_k3_n100_m403_b70_909.cnf.xz, 1
CBS_k3_n100_m435_b10_175.cnf.xz, 1
CBS_k3_n100_m418_b30_592.cnf.xz, 1
CBS_k3_n100_m423_b30_286.cnf.xz, 1
CBS_k3_n100_m435_b10_755.cnf.xz, 1
CBS_k3_n100_m449_b30_330.cnf.xz, 1
CBS_k3_n100_m423_b90_68.cnf.xz, 1
CBS_k3_n100_m423_b10_691.cnf.xz, 1
CBS_k3_n100_m441_b50_141.cnf.xz, 1
CBS_k3_n100_m429_b10_199.cnf.xz, 1
4_85_841.cnf.xz, 1
CBS_k3_n100_m449_b70_728.cnf.xz, 1
5_50_982.cnf.xz, 1
CBS_k3_n100_m441_b50_214.cnf.xz, 1
jnh213.cnf.xz, 1
3_169_701.cnf.xz, 1
CBS_k3_n100_m411_b10_795.cnf.xz, 1
CBS_k3_n100_m435_b70_145.cnf.xz, 1
CBS_k3_n100_m441_b90_850.cnf.xz, 1
CBS_k3_n100_m423_b10_421.cnf.xz, 1
CBS_k3_n100_m449_b10_719.cnf.xz, 1
CBS_k3_n100_m403_b90_874.cnf.xz, 1
CBS_k3_n100_m429_b50_741.cnf.xz, 1
CBS_k3_n100_m449_b70_451.cnf.xz, 1
CBS_k3_n100_m411_b70_836.cnf.xz, 1
BlastedSMT_blasted_squaring20.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m429_b50_25.cnf.xz, 1
CBS_k3_n100_m423_b30_689.cnf.xz, 1
CBS_k3_n100_m435_b50_223.cnf.xz, 1
CBS_k3_n100_m435_b70_213.cnf.xz, 1
CBS_k3_n100_m449_b50_463.cnf.xz, 1
90-20-3-q.cnf.bz2, 0
CBS_k3_n100_m411_b10_935.cnf.xz, 1
CBS_k3_n100_m423_b70_508.cnf.xz, 1
CBS_k3_n100_m423_b10_162.cnf.xz, 1
CBS_k3_n100_m449_b30_332.cnf.xz, 1
CBS_k3_n100_m418_b30_625.cnf.xz, 1
CBS_k3_n100_m435_b10_798.cnf.xz, 1
CBS_k3_n100_m411_b30_570.cnf.xz, 1
or-100-10-4.cnf.b+e.gz, 0
CBS_k3_n100_m418_b10_422.cnf.xz, 1
CBS_k3_n100_m449_b50_462.cnf.xz, 1
CBS_k3_n100_m411_b90_45.cnf.xz, 1
CBS_k3_n100_m411_b90_506.cnf.xz, 1
90-30-8-q.cnf.bz2, 0
CBS_k3_n100_m411_b70_437.cnf.xz, 1
CBS_k3_n100_m411_b10_404.cnf.xz, 1
CBS_k3_n100_m411_b70_184.cnf.xz, 1
CBS_k3_n100_m423_b90_12.cnf.xz, 1
CliqueFormula_38_10_3.cnf.xz, 1
CBS_k3_n100_m449_b70_369.cnf.xz, 1
CBS_k3_n100_m429_b50_845.cnf.xz, 1
3_134_556.cnf.xz, 1
CBS_k3_n100_m423_b70_403.cnf.xz, 1
CBS_k3_n100_m411_b70_638.cnf.xz, 1
CBS_k3_n100_m418_b30_611.cnf.xz, 1
CBS_k3_n100_m411_b50_822.cnf.xz, 1
CBS_k3_n100_m435_b50_831.cnf.xz, 1
CBS_k3_n100_m411_b10_961.cnf.xz, 1
CliqueFormula_33_4_4.cnf.xz, 1
CBS_k3_n100_m403_b30_16.cnf.xz, 1
CBS_k3_n100_m411_b90_928.cnf.xz, 1
CBS_k3_n100_m418_b50_281.cnf.xz, 1
CBS_k3_n100_m411_b50_36.cnf.xz, 1
CBS_k3_n100_m449_b50_423.cnf.xz, 1
CBS_k3_n100_m441_b70_250.cnf.xz, 1
CBS_k3_n100_m403_b70_350.cnf.xz, 1
CBS_k3_n100_m449_b30_458.cnf.xz, 1
CBS_k3_n100_m403_b70_482.cnf.xz, 1
CBS_k3_n100_m411_b30_329.cnf.xz, 1
CBS_k3_n100_m441_b90_771.cnf.xz, 1
CBS_k3_n100_m411_b30_515.cnf.xz, 1
CBS_k3_n100_m418_b50_685.cnf.xz, 1
CBS_k3_n100_m418_b30_451.cnf.xz, 1
CBS_k3_n100_m429_b10_988.cnf.xz, 1
CBS_k3_n100_m418_b50_76.cnf.xz, 1
CBS_k3_n100_m435_b70_68.cnf.xz, 1
CBS_k3_n100_m435_b30_688.cnf.xz, 1
CBS_k3_n100_m423_b50_20.cnf.xz, 1
CBS_k3_n100_m449_b30_757.cnf.xz, 1
CBS_k3_n100_m411_b50_498.cnf.xz, 1
CBS_k3_n100_m449_b50_104.cnf.xz, 1
CBS_k3_n100_m423_b30_2.cnf.xz, 1
CBS_k3_n100_m411_b90_997.cnf.xz, 1
